Class															A.T hook factors	A.T hook factors	APSES-type DNA-binding domain	APSES-type DNA-binding domain	APSES-type DNA-binding domain	APSES-type DNA-binding domain	APSES-type DNA-binding domain	Basic helix-loop-helix factors (bHLH)	Basic helix-loop-helix factors (bHLH)	Basic helix-loop-helix factors (bHLH)	Basic helix-loop-helix factors (bHLH)	Basic helix-loop-helix factors (bHLH)	Basic helix-loop-helix factors (bHLH)	Basic helix-loop-helix factors (bHLH)	Basic helix-loop-helix factors (bHLH)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	Basic leucine zipper factors (bZIP)	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C2H2 zinc finger factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	C6 zinc cluster factors	Copper-fist DNA-binding domain	Copper-fist DNA-binding domain	Fork head/winged helix factors	Fork head/winged helix factors	Fork head/winged helix factors	Fork head/winged helix factors	Fork head/winged helix factors	Fork head/winged helix factors	Heat shock factors	Heat shock factors	Heat shock factors	Heat shock factors	Heteromeric CCAAT-binding factors	Heteromeric CCAAT-binding factors	Heteromeric CCAAT-binding factors	High-mobility group (HMG) domain factors	High-mobility group (HMG) domain factors	High-mobility group (HMG) domain factors	High-mobility group (HMG) domain factors	Homeo domain factors	Homeo domain factors	Homeo domain factors	Homeo domain factors	Homeo domain factors	Homeo domain factors	Homeo domain factors	Homeo domain factors	MADS box factors	MADS box factors	MADS box factors	NDT80 domain factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	Other C4 zinc finger-type factors	RING-type zinc finger	TATA-binding proteins	TEA domain factors	Tryptophan cluster factors	Tryptophan cluster factors	Tryptophan cluster factors	Tryptophan cluster factors	Tryptophan cluster factors	Tryptophan cluster factors	Tryptophan cluster factors	Tryptophan cluster factors	Tryptophan cluster factors
Basic leucine zipper factors (bZIP)	SKO1	MA0382.2	0.501437	0.931099	0.925145	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.119431	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.31682	0.000297237	0.931099	0.931099	0.931099	0.00614305	0.196551	0.637748	0.931099	0.179883	0.000274329	3.37374e-05	0.21994	0.440582	0.931099	0.931099	0.0	3.37374e-05	0.00116515	0.931099	0.000170155	0.882702	0.931099	0.931099	0.931099	0.931099	0.931099	0.587743	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.896612	0.497559	0.931099	0.0803227	0.825243	0.68496	0.931099	0.754939	0.931099	0.931099	0.931099	0.196551	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.539173	0.0654208	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.200145	0.882702	0.931099	0.931099	0.523911	0.931099	0.896612	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.882702	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.105081	0.931099	0.931099	0.931099	0.931099	0.931099	0.540708	0.931099	0.931099	0.637748	0.931099	0.931099	0.931099	0.931099	0.825243	0.931099	0.931099	0.931099	0.931099	0.16937	0.738188	0.931099	0.931099	0.539173	0.931099	0.931099	0.490228	0.0692633	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.16937	0.931099	0.637748	0.734805	0.931099	0.25086	0.931099	0.882702	0.630858	0.80412	0.931099	0.630858	0.931099	0.931099	0.931099	0.849	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.931099	0.540708	0.931099	0.602667	0.0315967	0.931099	0.931099	0.931099	0.344411	0.931099	0.200145	0.0265545
Basic leucine zipper factors (bZIP)	YAP1	MA0415.1	0.22737	0.851615	0.851615	0.851615	0.721717	0.851615	0.851615	0.0537136	0.851615	0.162023	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.478343	0.00334399	0.851615	0.851615	0.547382	0.00334399	0.132425	0.479804	0.851615	0.00696349	2.18125e-06	0.00922153	0.545065	0.455577	0.851615	0.851615	1.24128e-05	0.0	0.000377153	0.851615	2.90685e-07	0.0732245	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.33761	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.33761	0.851615	0.129893	0.607588	0.62295	0.851615	0.0897529	0.851615	0.851615	0.851615	0.0403678	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.00753312	0.851615	0.851615	0.4966	0.851615	0.851615	0.478343	0.851615	0.479804	0.851615	0.119251	0.33761	0.851615	0.851615	0.409251	0.851615	0.43787	0.851615	0.851615	0.851615	0.455577	0.851615	0.851615	0.409251	0.851615	0.851615	0.62295	0.479804	0.851615	0.851615	0.161132	0.851615	0.851615	0.851615	0.851615	0.851615	0.479804	0.851615	0.507728	0.481665	0.851615	0.851615	0.851615	0.851615	0.604737	0.642879	0.851615	0.851615	0.851615	0.43787	0.0537136	0.416	0.851615	0.14305	0.851615	0.479804	0.119251	0.0357868	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.652822	0.851615	0.189546	0.41554	0.851615	0.744287	0.851615	0.148492	0.851615	0.455577	0.676779	0.102741	0.851615	0.851615	0.851615	0.833102	0.851615	0.851615	0.851615	0.851615	0.851615	0.851615	0.673212	0.033762	0.851615	0.24309	0.22737	0.851615	0.851615	0.851615	0.161132	0.851615	0.19704	0.19704
Basic leucine zipper factors (bZIP)	YAP3	MA0416.1	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.583216	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.309832	0.309852	0.947665	0.947665	0.797534	0.769904	0.202798	0.477786	0.947665	0.947665	0.0208602	0.0101147	0.947665	0.309852	0.947665	0.947665	0.0208602	0.00493699	5.07221e-14	0.947665	0.0236189	0.820364	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.421451	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.820364	0.692814	0.947665	0.947665	0.947665	0.947665	0.947665	0.143927	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.446667	0.947665	0.947665	0.947665	0.947665	0.305423	0.947665	0.947665	0.316991	0.947665	0.947665	0.233078	0.947665	0.777714	0.947665	0.947665	0.947665	0.316991	0.947665	0.947665	0.864047	0.947665	0.947665	0.790879	0.421451	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.406892	0.947665	0.947665	0.355487	0.947665	0.820364	0.947665	0.947665	0.510961	0.947665	0.947665	0.947665	0.947665	0.403786	0.63483	0.406892	0.947665	0.583216	0.947665	0.839931	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.674012	0.143927	0.316991	0.897512	0.947665	0.392291	0.546373	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.947665	0.853567	0.947665	0.947665	0.947665
Basic leucine zipper factors (bZIP)	YAP5	MA0417.1	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	2.28215e-15	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997	0.999997
Basic leucine zipper factors (bZIP)	YAP6	MA0418.1	0.346724	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.101889	0.80273	0.364421	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.546286	0.0232431	0.916774	0.916774	0.916774	0.0277232	0.916774	0.916774	0.916774	0.00835347	9.03976e-09	0.0288723	0.916774	0.916774	0.916774	0.916774	7.08474e-06	1.40139e-09	0.00181544	0.916774	0.0	0.0730861	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.763509	0.916774	0.196278	0.916774	0.916774	0.916774	0.730782	0.916774	0.916774	0.916774	0.160298	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.0376471	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.404062	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.364421	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.726358	0.916774	0.916774	0.916774	0.916774	0.109869	0.613509	0.606207	0.0681116	0.916774	0.916774	0.109869	0.0239801	0.916774	0.916774	0.575651	0.916774	0.916774	0.916774	0.916774	0.916774	0.415506	0.916774	0.364421	0.916774	0.916774	0.916774	0.916774	0.268992	0.916774	0.916774	0.916774	0.0730861	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.916774	0.057743	0.916774	0.494282	0.0288723	0.916774	0.916774	0.916774	0.498664	0.916774	0.382039	0.0304693
Basic leucine zipper factors (bZIP)	YAP7	MA0419.1	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.850312	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	6.17002e-13	0.348021	0.981886	0.0133191	0.981886	0.981886	0.981886	0.981886	0.334579	0.850312	0.981886	0.271267	1.54379e-30	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.655774	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.478369	0.573196	0.981886	0.334579	0.966888	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.850312	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.850312	0.981886	0.850312	0.850312	0.981886	0.488017	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886	0.981886
C2H2 zinc finger factors	ACE2	MA0267.1	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.000256177	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	2.86914e-15	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941	0.99941
C2H2 zinc finger factors	ADR1	MA0268.1	0.964957	0.678697	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	1.10809e-14	0.964957	0.964957	0.123994	0.964957	0.726059	0.00234898	0.0225364	0.015832	0.964957	0.071238	0.0922508	0.964957	0.788757	0.272206	0.964957	0.964957	0.0922508	0.788757	0.964957	0.964957	0.964957	0.964957	0.964957	0.0143341	0.964957	0.0922508	0.0143341	0.964957	0.964957	0.124533	0.964957	0.0188217	0.0190858	0.189367	0.0110587	0.964957	0.964957	0.964957	0.964957	0.964957	0.898809	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.678697	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.625207	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.422422	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957	0.58352	0.964957	0.964957	0.964957	0.964957	0.964957	0.964957
C2H2 zinc finger factors	AZF1	MA0277.1	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.592181	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	6.2863799999999995e-22	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.216257	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603	0.996603
C2H2 zinc finger factors	CRZ1	MA0285.1	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	6.30253e-22	0.993172	0.48611	0.407016	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.48611	0.993172	0.314215	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.48611	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172	0.993172
C2H2 zinc finger factors	GIS1	MA0306.1	0.633285	0.68318	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.0780485	0.953671	0.953671	2.41347e-21	0.953671	0.953671	0.126596	0.167441	0.169256	0.953671	0.0106049	0.00556468	0.152784	0.0106049	0.00556468	0.953671	0.953671	8.82424e-05	0.953671	0.953671	0.953671	0.953671	0.818751	0.953671	0.0236061	0.0920426	8.82424e-05	0.0754664	0.953671	0.953671	0.953671	0.953671	0.0754664	0.128532	0.000191335	0.0493504	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.701885	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.818751	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.641781	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.953671	0.701885	0.953671	0.152784	0.953671
C2H2 zinc finger factors	MET31	MA0333.1	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.242174	0.142262	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.900837	0.984707	0.282248	0.984707	1.15141e-17	0.00123763	0.900837	0.714272	0.714272	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.534429	0.984707	0.984707	0.00582053	0.984707	0.284974	0.811401	0.984707	0.984707	0.476412	0.984707	0.984707	0.282248	0.984707	0.984707	0.0863942	0.984707	0.984707	0.714272	0.984707	0.534429	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.900837	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.900837	0.984707	0.984707	0.984707	0.984707	0.856396	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.700836	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707	0.984707
